date,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,feature_286,feature_287,feature_288,feature_289,feature_290,feature_291,feature_292,feature_293,feature_294,feature_295,feature_296,feature_297,feature_298,feature_299,feature_300,feature_301,feature_302,feature_303,feature_304,feature_305,feature_306,feature_307,feature_308,feature_309,feature_310,feature_311,feature_312,feature_313,feature_314
2023-06-23,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,669.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,363.0,258.0,17.0,,,,,,,,,,,,,,,,,,,,,17.0,7.0,1.0,,,78.0,92.0,10.0,,,,2.0,5.0,,,12.0,2.0,3.0,,1.0,1.0,,,18.0,20.0,2.0,,,55.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,3.0,,,10.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,8.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,7.0,4.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,669.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,358.0,259.0,17.0,,,,,,,,,,,,,,,,,,,,,16.0,7.0,1.0,,,74.0,87.0,10.0,,,,2.0,5.0,,,13.0,3.0,3.0,,1.0,1.0,,,16.0,19.0,2.0,,,56.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,3.0,,,10.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,669.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,362.0,253.0,18.0,,,,,,,,,,,,,,,,,,,,,16.0,8.0,1.0,,,77.0,91.0,10.0,,,,2.0,5.0,,,12.0,3.0,2.0,,1.0,1.0,,,17.0,19.0,2.0,,,56.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,3.0,,,9.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,5.0,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,669.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,366.0,251.0,18.0,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1.0,,,74.0,90.0,9.0,,,,2.0,5.0,,,12.0,3.0,3.0,,1.0,1.0,,,18.0,19.0,1.0,,,59.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,8.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,669.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,371.0,251.0,18.0,,,,,,,,,,,,,,,,,,,,,17.0,8.0,1.0,,,74.0,93.0,9.0,,,,2.0,5.0,,,11.0,3.0,3.0,,2.0,1.0,,,19.0,19.0,1.0,,,59.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,8.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,5.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,679.0,81.0,3.0,70.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,375.0,251.0,18.0,,,,,,,,,,,,,,,,,,,,,17.0,8.0,1.0,,,76.0,96.0,8.0,,,,2.0,5.0,,,10.0,4.0,3.0,,2.0,1.0,,,19.0,19.0,1.0,,,58.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,,9.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29,20.1,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,696.0,83.0,4.0,89.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,383.0,256.0,19.0,,,,,,,,,,,,,,,,,,,,,17.0,9.0,1.0,,,76.0,95.0,8.0,,,,2.0,5.0,,,10.0,4.0,3.0,,2.0,1.0,,,21.0,20.0,1.0,,,60.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,9.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,4.0,3.0,,,,,,,,,,,,,,,,,3.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,20.15,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,692.0,83.0,4.0,87.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,399.0,255.0,18.0,,,,,,,,,,,,,,,,,,,,,19.0,9.0,1.0,,,76.0,100.0,9.0,,,,2.0,5.0,,,11.0,4.0,3.0,,2.0,1.0,,,21.0,22.0,1.0,,,61.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,9.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,7.0,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,6.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,20.15,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,692.0,83.0,4.0,87.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,397.0,255.0,19.0,,,,,,,,,,,,,,,,,,,,,20.0,9.0,1.0,,,73.0,97.0,8.0,,,,2.0,5.0,,,11.0,4.0,3.0,,2.0,2.0,,,21.0,23.0,1.0,,,60.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,3.0,,,9.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,8.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02,20.15,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,692.0,83.0,4.0,87.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,403.0,251.0,20.0,,,,,,,,,,,,,,,,,,,,,22.0,9.0,1.0,,,77.0,97.0,9.0,,,,3.0,5.0,,,11.0,4.0,3.0,,2.0,2.0,,,20.0,24.0,2.0,,,61.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,3.0,,,9.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,13.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,8.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,20.15,,1455.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,692.0,83.0,4.0,87.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,407.0,253.0,18.0,,,,,,,,,,,,,,,,,,,,,21.0,9.0,1.0,,,81.0,99.0,9.0,,,,2.0,6.0,,,11.0,4.0,3.0,,2.0,2.0,1.0,,20.0,25.0,2.0,,,61.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,2.0,,,8.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04,20.15,,1460.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,693.0,83.0,4.0,87.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,410.0,254.0,18.0,,,,,,,,,,,,,,,,,,,,,20.0,10.0,1.0,,,83.0,102.0,9.0,,,,3.0,6.0,,,12.0,6.0,3.0,,2.0,2.0,1.0,,19.0,24.0,2.0,,,60.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,2.0,,,8.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,9.0,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,7.0,,,,,1.0,,,,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,20.14,,1460.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,706.0,86.0,4.0,88.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,407.0,265.0,18.0,,,,,,,,,,,,,,,,,,,,,19.0,9.0,1.0,,,85.0,105.0,10.0,,,,3.0,6.0,,,14.0,6.0,3.0,,2.0,2.0,1.0,,19.0,25.0,2.0,,,62.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,,,8.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,20.13,,1460.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,771.0,101.0,4.0,128.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,413.0,264.0,18.0,,,,,,,,,,,,,,,,,,,,,19.0,9.0,1.0,,,82.0,113.0,10.0,,,,3.0,6.0,,,15.0,6.0,3.0,,2.0,3.0,1.0,,19.0,26.0,2.0,,,65.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,8.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-07,20.11,,1460.0,,,,163.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,877.0,113.0,4.0,137.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,424.0,262.0,18.0,,,,,,,,,,,,,,,,,,,,,16.0,9.0,1.0,,,80.0,117.0,11.0,,,,3.0,6.0,,,16.0,7.0,4.0,,2.0,3.0,1.0,,19.0,26.0,2.0,,,64.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,7.0,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,20.1,,1460.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1059.0,116.0,4.0,140.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,421.0,258.0,19.0,,,,,,,,,,,,,,,,,,,,,16.0,8.0,1.0,,,80.0,120.0,10.0,,,,3.0,6.0,,,15.0,7.0,4.0,,2.0,3.0,2.0,,18.0,25.0,1.0,,,64.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,7.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09,20.1,,1460.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1059.0,116.0,4.0,140.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,420.0,248.0,20.0,,,,,,,,,,,,,,,,,,,,,14.0,7.0,1.0,,,77.0,118.0,8.0,,,,3.0,6.0,,,15.0,7.0,4.0,,2.0,4.0,2.0,,19.0,25.0,1.0,,,64.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,8.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,20.1,,1460.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1059.0,116.0,4.0,140.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,422.0,248.0,19.0,,,,,,,,,,,,,,,,,,,,,12.0,7.0,1.0,,,75.0,117.0,7.0,,,,3.0,5.0,,,14.0,6.0,4.0,,2.0,4.0,2.0,,21.0,25.0,1.0,,,63.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,7.0,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,20.09,,1460.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1114.0,122.0,4.0,143.0,,,51.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,435.0,251.0,18.0,,,,,,,,,,,,,,,,,,,,,12.0,7.0,1.0,,,80.0,114.0,7.0,,,,3.0,5.0,,,13.0,6.0,3.0,,2.0,4.0,2.0,,23.0,25.0,1.0,,,61.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,,,6.0,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1245.0,124.0,4.0,148.0,,,54.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,495.0,272.0,15.0,,,,,,,,,,,,,,,,,,,,,14.0,8.0,,,,95.0,118.0,8.0,,,,4.0,5.0,,,20.0,9.0,3.0,,1.0,3.0,2.0,,22.0,22.0,1.0,,,46.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,1.0,,,9.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,12.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,8.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,487.0,265.0,15.0,,,,,,,,,,,,,,,,,,,,,15.0,8.0,,,,97.0,117.0,8.0,,,,4.0,3.0,,,21.0,9.0,3.0,,1.0,3.0,2.0,,22.0,22.0,1.0,,,44.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,,,9.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,8.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,482.0,263.0,13.0,,,,,,,,,,,,,,,,,,,,,14.0,8.0,,,,92.0,115.0,8.0,,,,5.0,3.0,,,23.0,9.0,3.0,,1.0,3.0,2.0,,23.0,21.0,1.0,,,43.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,,,8.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,480.0,263.0,13.0,,,,,,,,,,,,,,,,,,,,,14.0,8.0,,,,87.0,114.0,8.0,,,,5.0,4.0,,,24.0,9.0,2.0,,1.0,4.0,2.0,,24.0,21.0,1.0,,,40.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,,,8.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,484.0,258.0,13.0,,,,,,,,,,,,,,,,,,,,,14.0,8.0,,,,89.0,110.0,8.0,,,,5.0,4.0,,,27.0,9.0,2.0,,2.0,4.0,2.0,,25.0,23.0,1.0,,,41.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,,,8.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,4.0,1.0,,,1.0,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,496.0,262.0,12.0,,,,,,,,,,,,,,,,,,,,,14.0,8.0,,,,90.0,108.0,8.0,,,,5.0,4.0,,,27.0,9.0,2.0,,2.0,4.0,2.0,,27.0,24.0,2.0,,,42.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,,,9.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,3.0,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,20.08,,1468.0,,,,164.0,6.0,159.0,,,,,,,,,,,,,,,,,,,,,,,1249.0,124.0,4.0,148.0,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,507.0,268.0,12.0,,,,,,,,,,,,,,,,,,,,,16.0,8.0,,,,96.0,112.0,8.0,,,,5.0,5.0,,,29.0,9.0,1.0,,2.0,4.0,2.0,,27.0,24.0,2.0,,,41.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,,,9.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,15.0,,,,,,,,,,,,,,,,,,2.0,,,,,7.0,4.0,1.0,,,,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
